,Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"GINI index (World Bank estimate), average 2000-2017, unbalanced panel",GINI Index(Household Income)
348,Colombia,2016,6.23371505737305,9.48853778839111,0.881900370121002,67.0999984741211,0.834966123104095,-0.102287158370018,0.897553861141205,0.793531477451324,0.294222772121429,0.261251181364059,-0.380843549966812,-0.046398911625147,2.56872344017029,0.412069439888001,0.5384375,0.55865740776062
349,Colombia,2017,6.15734195709229,9.4869270324707,0.90924996137619,67.4000015258789,0.837554633617401,-0.159074977040291,0.875018119812012,0.836926996707916,0.299308955669403,0.221882596611977,-0.33083039522171,-0.115745544433594,2.5448215007782,0.413298726081848,0.5384375,0.542027473449707
350,Colombia,2018,5.98351240158081,9.49798774719238,0.87097042798996,67.6999969482422,0.850765764713287,-0.150523990392685,0.854820907115936,0.825455188751221,0.30062410235405,0.274869501590729,-0.311002165079117,-0.116685003042221,2.68267226219177,0.448344051837921,0.5384375,0.506853818893433
351,Colombia,2019,6.35029792785645,9.51626014709473,0.872578918933868,68,0.821500718593597,-0.174164310097694,0.853646159172058,0.822490334510803,0.321806281805038,0.32798108458519,-0.34089203675588,-0.092943153033654,2.70417022705078,0.425833612680435,0.5384375,0.565961241722107
364,Congo (Brazzaville),2016,4.11949348449707,8.59480857849121,0.615449011325836,56.7000007629395,0.785906553268433,-0.107279524207115,0.790385723114014,0.610304951667785,0.303666710853577,0.483075261116028,-0.838440656661987,-1.13624906539917,2.67860007286072,0.650225579738617,0.481,0.484639436006546
365,Congo (Brazzaville),2017,4.88399124145508,8.53761196136475,0.655440509319305,57.2999992370606,0.777783453464508,-0.165045037865639,0.762783110141754,0.598951637744904,0.381640553474426,0.469826549291611,-0.826710820198059,-1.24066615104675,2.90680122375488,0.595169186592102,0.481,0.477259427309036
366,Congo (Brazzaville),2018,5.49021434783936,8.52199840545654,0.620622932910919,57.9000015258789,0.698700070381165,-0.126356407999992,0.738020181655884,0.587506592273712,0.447646170854569,0.473673611879349,-0.811939716339111,-1.25983691215515,3.346595287323,0.609556376934052,0.481,0.597126543521881
367,Congo (Brazzaville),2019,5.21262264251709,8.54946422576904,0.624768078327179,58.5,0.686451971530914,-0.084624588489533,0.740589439868927,0.645253956317902,0.405040830373764,0.541197776794434,-0.825697064399719,-1.21225070953369,3.37976050376892,0.648380041122437,0.481,0.444048970937729
386,Costa Rica,2016,7.13561773300171,9.62095832824707,0.900701284408569,70.9000015258789,0.872971951961517,-0.02547194249928,0.780562043190002,0.873584389686585,0.281422287225723,0.279027581214905,0.889478087425232,0.493295520544052,2.14364719390869,0.300415068864822,0.490444444444444,0.5031618475914
387,Costa Rica,2017,7.22518157958984,9.64408874511719,0.92169713973999,71.0999984741211,0.935618460178375,-0.068964518606663,0.74235075712204,0.874395847320556,0.275440067052841,0.407448440790176,0.864395260810852,0.404499232769012,2.07998394966125,0.287879824638367,0.490444444444444,0.469308227300644
388,Costa Rica,2018,7.14107465744019,9.66043281555176,0.875872433185577,71.3000030517578,0.941888332366943,-0.09973831474781,0.78130179643631,0.870097815990448,0.325866639614105,0.479977786540985,0.815546333789825,0.47201332449913,2.14596962928772,0.300510734319687,0.490444444444444,0.786516606807709
389,Costa Rica,2019,6.99761867523193,9.6699743270874,0.906077444553375,71.5,0.926830112934112,-0.13866414129734,0.83562833070755,0.84834760427475,0.303327232599258,0.283023864030838,0.85647322734197,0.456602692604065,2.15490412712097,0.30794820189476,0.490444444444444,0.539125382900238
398,Croatia,2016,5.41687536239624,9.99524593353272,0.798332154750824,69,0.671970546245575,-0.062359064817429,0.88405978679657,0.613685667514801,0.336541265249252,0.303390979766846,0.594143211841583,0.365768015384674,1.93372511863709,0.356981664896011,0.321428571428571,0.357812404632568
399,Croatia,2017,5.3431658744812,10.0360469818115,0.770309686660767,69.5999984741211,0.715822279453278,-0.101993806660175,0.891559720039368,0.655305027961731,0.316488236188889,0.211000666022301,0.601642489433289,0.379090309143066,1.57082140445709,0.29398700594902,0.321428571428571,0.338284969329834
400,Croatia,2018,5.53627109527588,10.0705595016479,0.909806847572327,70.1999969482422,0.690855622291565,-0.148373082280159,0.92540830373764,0.582044124603272,0.290375977754593,0.248180910944939,0.63542091846466,0.340172559022903,1.7036806344986,0.307730704545975,0.321428571428571,0.322490155696869
401,Croatia,2019,5.6257438659668,10.1035280227661,0.93598872423172,70.8000030517578,0.739300608634949,-0.134991005063057,0.931614637374878,0.550689518451691,0.269154518842697,0.286501437425613,0.610402206579844,0.361676961183548,1.71053099632263,0.304054200649261,0.321428571428571,0.338382929563522
411,Cyprus,2016,5.79461860656738,10.3735609054565,0.786438465118408,73.3000030517578,0.756220996379852,-0.029772307723761,0.897639513015747,0.742049396038055,0.336344689130783,0.333909511566162,0.825416028499603,0.890389859676361,2.42055082321167,0.417723923921585,0.326166666666667,0.39818948507309
412,Cyprus,2017,6.06205129623413,10.4057025909424,0.818671047687531,73.5,0.811670660972595,0.04373149573803,0.851206421852112,0.784188449382782,0.300516605377197,0.312653422355652,0.796446681022644,0.904414892196655,2.36952495574951,0.390878409147263,0.326166666666667,0.410138428211212
413,Cyprus,2018,6.27644300460815,10.3896317481995,0.825573205947876,73.6999969482422,0.794215023517608,0.006979594007134,0.848337233066559,0.750122487545013,0.298021137714386,0.352440446615219,0.790700197219849,0.832913756370544,2.12888503074646,0.339186549186707,0.326166666666667,0.448661059141159
414,Cyprus,2019,6.13683271408081,10.3896317481995,0.776078045368195,73.9000015258789,0.74005800485611,0.006979594007134,0.865294218063355,0.762677073478699,0.290225207805634,0.327287793159485,0.804187635580699,0.87590616941452,2.10985922813416,0.343802630901337,0.326166666666667,0.390295088291168
423,Czech Republic,2016,6.73562717437744,10.351222038269,0.930592894554138,69.3000030517578,0.850328266620636,-0.194505244493485,0.900430738925934,0.755701959133148,0.201041638851166,0.415120720863342,1.00044214725494,0.898849844932556,1.68217074871063,0.24974225461483,0.264166666666667,0.290533870458603
424,Czech Republic,2017,6.7895679473877,10.391170501709,0.900968968868256,69.8000030517578,0.831785500049591,-0.173603013157845,0.866524994373322,0.738743960857391,0.226649791002274,0.34387081861496,0.985701858997345,0.980577647686004,1.69713449478149,0.249962076544762,0.264166666666667,0.282945662736893
425,Czech Republic,2018,7.03416538238525,10.4173736572266,0.929163932800293,70.3000030517578,0.790132403373718,-0.289075016975403,0.851382255554199,0.713700115680695,0.178068101406097,0.420783311128616,0.985227763652802,0.934275388717651,1.67493367195129,0.238114058971405,0.264166666666667,0.254285722970962
436,Denmark,2016,7.5577826499939,10.7476863861084,0.954451501369476,71.8000030517578,0.948230564594269,0.139390170574188,0.209893375635147,0.836115717887878,0.207583427429199,0.467660695314407,1.20463621616364,1.89860951900482,1.61146986484528,0.213219925761223,0.267,0.504988729953766
437,Denmark,2017,7.59370231628418,10.7636241912842,0.952100098133087,72.0999984741211,0.955416321754456,0.156839057803154,0.181147560477257,0.823667407035828,0.205775305628776,0.572353303432465,1.19187891483307,1.8688805103302,1.66807425022125,0.219665482640266,0.267,0.63081294298172
438,Denmark,2018,7.64878559112549,10.7727956771851,0.95821887254715,72.4000015258789,0.935437798500061,0.020069526508451,0.15060743689537,0.821422636508942,0.20605280995369,0.632478475570679,1.28543210029602,1.88246381282806,1.65106010437012,0.215859115123749,0.267,0.479050666093826
439,Denmark,2019,7.69300317764282,10.7852983474731,0.957706391811371,72.6999969482422,0.963318407535553,0.022847341373563,0.174150586128235,0.861935019493103,0.181070625782013,0.632999002933502,1.22731574376424,1.8833179473877,1.47245132923126,0.191401362419128,0.267,0.51497220993042
454,Dominican Republic,2016,5.23869848251343,9.57921981811523,0.894753456115723,65.1999969482422,0.872712433338165,-0.080107428133488,0.737182974815369,0.759945571422577,0.278095126152039,0.549424827098846,0.216361731290817,-0.370120495557785,3.11209154129028,0.594058156013489,0.48664705882353,0.484080135822296
455,Dominican Republic,2017,5.60520267486572,9.61269664764404,0.89436811208725,65.5,0.855359017848969,-0.121397867798805,0.760489642620087,0.738943636417389,0.274745523929596,0.459901332855225,0.15899857878685,-0.401447653770447,3.24083709716797,0.578183770179749,0.48664705882353,0.48091322183609
456,Dominican Republic,2018,5.43321561813355,9.66910648345947,0.861986339092254,65.8000030517578,0.866641581058502,-0.150283426046371,0.762273550033569,0.744871854782105,0.291403025388718,0.421771019697189,0.08611299097538,-0.405775725841522,3.39545392990112,0.624943733215332,0.48664705882353,0.52009505033493
457,Dominican Republic,2019,6.00423717498779,9.70943546295166,0.884089887142181,66.0999984741211,0.877406239509583,-0.122824154794216,0.745615363121033,0.784218311309814,0.264054119586945,0.408698588609695,0.153824433684349,-0.392447958389918,3.21901726722717,0.536124289035797,0.48664705882353,0.490229874849319
468,Ecuador,2016,6.11543750762939,9.24899005889893,0.842352092266083,67.9000015258789,0.846336305141449,-0.015188853256404,0.774084150791168,0.846354007720947,0.365246593952179,0.474427789449692,-0.166915446519852,-0.722586750984192,2.42624282836914,0.396740674972534,0.4929375,0.387520909309387
469,Ecuador,2017,5.83951854705811,9.25471210479736,0.848941743373871,68.1999969482422,0.879128158092499,-0.167000412940979,0.733588755130768,0.829141974449158,0.314343482255936,0.640512883663178,-0.124263241887093,-0.656298279762268,2.69317531585693,0.461198180913925,0.4929375,0.413334310054779
470,Ecuador,2018,6.12801027297974,9.25073337554932,0.851345002651215,68.5,0.869363725185394,-0.099192053079605,0.830743193626404,0.876474916934967,0.328171044588089,0.402085185050964,-0.024169282987714,-0.585888147354126,2.48578763008118,0.40564352273941,0.4929375,0.438511908054352
471,Ecuador,2019,5.8091311454773,9.23275947570801,0.808485805988312,68.8000030517578,0.829573690891266,-0.114708080887795,0.839495003223419,0.811050057411194,0.373558193445206,0.208093628287315,-0.105115990464886,-0.654924392700195,2.49181604385376,0.428948134183884,0.4929375,0.429314285516739
482,Egypt,2016,4.55674076080322,9.25540065765381,0.80921858549118,61.0999984741211,0.65584522485733,-0.146694466471672,0.817527413368225,0.611369669437408,0.370498210191727,0.619130909442902,-1.32248044013977,-0.686190128326416,2.05517029762268,0.451017618179321,0.3064,0.362563461065292
483,Egypt,2017,3.92934417724609,9.27545356750488,0.638226389884949,61.4000015258789,0.592504799365997,-0.157634317874908,0.817527413368225,0.539322555065155,0.414493799209595,0.619130909442902,-1.33850502967834,-0.644114494323731,2.28986072540283,0.582759022712708,0.3064,0.380814850330353
484,Egypt,2018,4.00545072555542,9.30689811706543,0.758824050426483,61.7000007629395,0.681654453277588,-0.220730900764465,0.817527413368225,0.492260754108429,0.285183787345886,0.619130909442902,-1.22455680370331,-0.612763583660126,2.02060604095459,0.504464089870453,0.3064,0.323928564786911
485,Egypt,2019,4.32783174514771,9.34077739715576,0.772128641605377,62,0.773951053619385,-0.204043358564377,0.817527413368225,0.516831278800964,0.312763392925262,0.619130909442902,-1.29518075784047,-0.647689402103424,1.93221962451935,0.44646367430687,0.3064,0.295973807573318
496,El Salvador,2016,6.13982486724854,8.87051105499268,0.79365998506546,65.5,0.799847006797791,-0.180838391184807,0.797312021255493,0.76125568151474,0.345736473798752,0.251704782247543,0.044368784874678,-0.355901300907135,2.59812593460083,0.423159629106522,0.4535,0.457764565944672
497,El Salvador,2017,6.33931827545166,8.88830947875977,0.828952610492706,65.8000030517578,0.757827341556549,-0.167903900146484,0.777748584747314,0.848850607872009,0.268448352813721,0.270235061645508,-0.05352845042944,-0.470022022724152,2.47715592384338,0.390760630369186,0.4535,0.402195245027542
498,El Salvador,2018,6.2411994934082,8.90827560424805,0.820299744606018,66.0999984741211,0.863334596157074,-0.091392114758492,0.800699532032013,0.860207438468933,0.269585579633713,0.368898540735245,-0.14652219414711,-0.475450605154038,2.66111063957214,0.426378071308136,0.4535,0.464433401823044
499,El Salvador,2019,6.45482063293457,8.92895317077637,0.764390528202057,66.4000015258789,0.877390682697296,-0.105154618620873,0.681576490402222,0.870572566986084,0.271475046873093,0.717041671276093,-0.051893953233957,-0.433791309595108,2.73700666427612,0.42402520775795,0.4535,0.47393187880516
509,Estonia,2016,5.6496753692627,10.2599468231201,0.937715113162994,68.1999969482422,0.84277069568634,-0.149724826216698,0.639085292816162,0.726254880428314,0.176869258284569,0.339834302663803,0.940945982933044,1.32192552089691,1.75308632850647,0.310298591852188,0.332461538461538,0.343596786260605
510,Estonia,2017,5.93839597702026,10.3061609268188,0.935686349868774,68.4000015258789,0.861749231815338,-0.10075756162405,0.668402254581451,0.805217981338501,0.160164102911949,0.405946254730225,0.931443214416504,1.31893467903137,1.85183990001678,0.311841756105423,0.332461538461538,0.396599620580673
511,Estonia,2018,6.09130239486694,10.3414363861084,0.932693779468536,68.5999984741211,0.885618388652802,-0.14096149802208,0.620677947998047,0.794730246067047,0.163182109594345,0.42020258307457,0.906468152999878,1.37539768218994,1.76292371749878,0.289416551589966,0.332461538461538,0.36719486117363
512,Estonia,2019,6.03464126586914,10.3701572418213,0.934064328670502,68.8000030517578,0.886504352092743,-0.094657264649868,0.575754165649414,0.804279804229736,0.156279012560844,0.403306543827057,0.926285783449809,1.33875262737274,1.84208118915558,0.305251151323318,0.332461538461538,0.37028032541275
517,Ethiopia,2016,4.29784870147705,7.38852739334106,0.718718707561493,57.5,0.744307696819305,0.044711600989103,0.702880859375,0.727070868015289,0.253940522670746,0.748945593833923,-1.51173782348633,-0.662263572216034,1.80898213386536,0.420904099941254,0.326666666666667,0.52098822593689
518,Ethiopia,2017,4.18031549453735,7.45268249511719,0.733539760112762,58,0.717101216316223,0.007632627617568,0.756898939609528,0.608514785766602,0.304436177015305,0.768354296684265,-1.56084597110748,-0.678790271282196,1.82991588115692,0.437745869159699,0.326666666666667,0.42026749253273
519,Ethiopia,2018,4.37926244735718,7.49236488342285,0.740154504776001,58.5,0.74034309387207,0.045616965740919,0.799466252326965,0.659520864486694,0.271753966808319,0.875270962715149,-1.25105762481689,-0.623892724514008,1.94581115245819,0.444323927164078,0.326666666666667,0.440552592277527
520,Ethiopia,2019,4.09955501556397,7.54348945617676,0.748057782649994,59,0.753515541553497,0.058867856860161,0.731845319271088,0.631182312965393,0.282738596200943,0.777927875518799,-1.44121380647024,-0.654982189337412,2.309894323349,0.563450038433075,0.326666666666667,0.513255298137665
529,Finland,2016,7.65984344482422,10.5979347229004,0.953940451145172,71.6999969482422,0.948372185230255,-0.025913536548615,0.249659568071365,0.797325074672699,0.181998446583748,0.485727250576019,1.26540791988373,1.9752641916275,1.4790186882019,0.193087324500084,0.275615384615385,0.394821226596832
530,Finland,2017,7.78825187683106,10.6255674362183,0.963826417922974,71.8000030517578,0.962198972702026,-0.001271055662073,0.192412778735161,0.787137091159821,0.176065787672997,0.597538590431213,1.31688177585602,1.99992632865906,1.41639828681946,0.181863442063332,0.275615384615385,0.425614446401596
531,Finland,2018,7.85810708999634,10.6402225494385,0.962155044078827,71.9000015258789,0.937807381153107,-0.126522317528725,0.198604837059975,0.781546413898468,0.181780651211739,0.555102229118347,1.26865363121033,2.00736546516418,1.42561233043671,0.181419298052788,0.275615384615385,0.36229419708252
532,Finland,2019,7.78034782409668,10.6517000198364,0.937415540218353,72,0.947616696357727,-0.050868034362793,0.195338428020477,0.755210340023041,0.180732876062393,0.639188170433044,1.28364777565002,1.99418532848358,1.42781054973602,0.18351499736309,0.275615384615385,0.413266509771347
543,France,2016,6.47520875930786,10.5479135513306,0.884922921657562,73.4000015258789,0.786780476570129,-0.09035237133503,0.622697055339813,0.772661328315735,0.270036250352859,0.283978164196014,0.520107448101044,1.32220005989075,1.8015296459198,0.278219550848007,0.320923076923077,0.340985149145126
544,France,2017,6.63522243499756,10.5701837539673,0.9314945936203,73.5999984741211,0.83389014005661,-0.122650563716888,0.601486027240753,0.762097775936127,0.241983935236931,0.374793529510498,0.713761687278748,1.3017098903656,1.63106441497803,0.245819106698036,0.320923076923077,0.372855246067047
545,France,2018,6.66590356826782,10.5854606628418,0.921463072299957,73.8000030517578,0.816377222537994,-0.137042939662933,0.581775307655335,0.767313420772553,0.28245136141777,0.380547434091568,0.644274771213532,1.35264205932617,1.59904932975769,0.239884853363037,0.320923076923077,0.360965639352798
546,France,2019,6.68964433670044,10.5966577529907,0.958348095417023,74,0.827240824699402,-0.132179155945778,0.568272292613983,0.735154926776886,0.250415533781052,0.381849229335785,0.626047968864441,1.32551733652751,1.68443095684052,0.251796782016754,0.320923076923077,0.402309238910675
552,Gabon,2016,4.83176422119141,9.71254444122314,0.780048966407776,58.7000007629395,0.698942363262177,-0.217356190085411,0.816563546657562,0.640116572380066,0.432404667139053,0.378069758415222,-0.53725004196167,-0.736959278583527,2.21446371078491,0.458313703536987,0.401,0.557236909866333
553,Gabon,2017,4.78238296508789,9.68936157226563,0.806941151618958,59.2000007629395,0.652359545230866,-0.241333693265915,0.868305504322052,0.634047150611877,0.446124285459518,0.286989241838455,-0.581213057041168,-0.802619695663452,2.45713114738464,0.513788044452667,0.401,0.589230179786682
554,Gabon,2018,4.78300905227661,9.67546939849854,0.784827589988709,59.7000007629395,0.719135403633118,-0.210482344031334,0.822863459587097,0.640691637992859,0.417660981416702,0.311373710632324,-0.597674548625946,-0.813433229923248,2.62363862991333,0.548533082008362,0.401,0.485094249248505
555,Gabon,2019,4.91439342498779,9.67709636688232,0.763051688671112,60.2000007629395,0.736349880695343,-0.21557492017746,0.846254229545593,0.692702412605285,0.412960976362228,0.354912966489792,-0.572045882542928,-0.784337401390076,2.61680245399475,0.532477200031281,0.401,0.544877231121063
556,Gambia,2017,4.11793899536133,7.28983974456787,0.697001516819,54.7000007629395,0.812325835227966,0.130716294050217,0.57161557674408,0.838287174701691,0.277247190475464,0.796493291854858,-0.353153079748154,-0.539715647697449,2.48023080825806,0.602299094200134,0.422666666666667,0.562509775161743
557,Gambia,2018,4.92209911346436,7.32428550720215,0.68479996919632,55,0.71872878074646,0.45991724729538,0.691069543361664,0.804012179374695,0.379207700490952,0.757543444633484,-0.113374948501587,-0.537259995937347,3.15885758399963,0.641770422458649,0.422666666666667,0.592391192913055
558,Gambia,2019,5.16362714767456,7.34809398651123,0.69387012720108,55.2999992370606,0.676595270633698,0.430263876914978,0.798108100891113,0.772816181182861,0.400723278522491,0.645316123962402,-0.23326401412487,-0.538487821817398,3.45219779014587,0.66856062412262,0.422666666666667,0.571032822132111
569,Georgia,2016,4.44838619232178,9.13304328918457,0.533412277698517,64.9000015258789,0.606468379497528,-0.232469812035561,0.560924053192139,0.563896000385284,0.223224475979805,0.344541132450104,-0.009782627224922,0.648980855941772,1.9602085351944,0.440656095743179,0.380333333333333,0.440991699695587
570,Georgia,2017,4.45077466964722,9.18010425567627,0.59049516916275,64.6999969482422,0.820908784866333,-0.227239608764648,0.589631974697113,0.58112770318985,0.209639608860016,0.296396225690842,-0.053983598947525,0.677130341529846,1.77507996559143,0.398824959993362,0.380333333333333,0.454276502132416
571,Georgia,2018,4.65909719467163,9.22539615631104,0.617218554019928,64.5,0.775144100189209,-0.215954005718231,0.754853785037994,0.572953462600708,0.243778914213181,0.300006181001663,-0.089898750185967,0.693335652351379,2.2230532169342,0.477142482995987,0.380333333333333,0.419812053442001
572,Georgia,2019,4.89183568954468,9.2696008682251,0.674976050853729,64.3000030517578,0.810534119606018,-0.242465406656265,0.647223174571991,0.604491055011749,0.243710026144981,0.405210345983505,-0.051221658786138,0.673148949940999,2.16873359680176,0.443337380886078,0.380333333333333,0.454171389341354
583,Germany,2016,6.87376308441162,10.7070283889771,0.906029284000397,71.5999984741211,0.870515048503876,0.149622842669487,0.445922136306763,0.737745940685272,0.187254935503006,0.55261355638504,1.02257192134857,1.75425446033478,1.77590608596802,0.258360087871552,0.307071428571429,0.354512512683868
584,Germany,2017,7.07432460784912,10.7246322631836,0.892166078090668,71.9000015258789,0.840727865695953,0.146665468811989,0.414021193981171,0.736565709114075,0.196434810757637,0.622935652732849,0.988367199897766,1.73796367645264,1.441730260849,0.203797578811645,0.307071428571429,0.319597333669662
585,Germany,2018,7.11836433410645,10.7355127334595,0.919763147830963,72.1999969482422,0.876887500286102,0.035551026463509,0.495673954486847,0.780280411243439,0.243214577436447,0.592990577220917,1.0136284828186,1.7364776134491,1.62358915805817,0.228084579110146,0.307071428571429,0.283512622117996
586,Germany,2019,7.03547239303589,10.7382030487061,0.885667324066162,72.5,0.884751558303833,0.058713089674711,0.462255150079727,0.750609219074249,0.226171210408211,0.568460404872894,1.00818920135498,1.74289858341217,1.76762628555298,0.251244872808456,0.307071428571429,0.335192531347275
597,Ghana,2016,4.51441144943237,8.2507495880127,0.64730316400528,56.4000015258789,0.751168370246887,0.098362848162651,0.893955230712891,0.668263912200928,0.304909706115723,0.516604602336883,0.226338475942612,-0.125262379646301,2.73704266548157,0.60629004240036,0.429,0.543426811695099
598,Ghana,2017,5.48131084442139,8.30683326721191,0.66911107301712,56.7999992370605,0.783046364784241,0.087422266602516,0.838609993457794,0.702511727809906,0.247518941760063,0.670288562774658,0.344433933496475,-0.08649143576622,2.55111956596375,0.465421438217163,0.429,0.501201510429382
599,Ghana,2018,5.00369310379028,8.3456563949585,0.760716795921326,57.2000007629395,0.816680490970612,0.070828460156918,0.846328496932983,0.746900200843811,0.25000125169754,0.623060166835785,0.304300516843796,-0.083331525325775,2.51093792915344,0.501816928386688,0.429,0.700060844421387
600,Ghana,2019,4.96680974960327,8.39808654785156,0.746247828006744,57.5999984741211,0.78744775056839,0.123746946454048,0.856665849685669,0.682172358036041,0.269940108060837,0.578076839447022,0.291690975427628,-0.098361780246099,2.54622888565063,0.51264876127243,0.429,0.532237410545349
610,Greece,2016,5.30261945724487,10.0936527252197,0.802605867385864,72,0.481616854667664,-0.256808698177338,0.898470818996429,0.70050436258316,0.336207509040833,0.132486552000046,0.273447960615158,0.097581192851067,2.31729793548584,0.437010049819946,0.346384615384615,0.31784862279892
611,Greece,2017,5.14824151992798,10.1105699539185,0.752899527549744,72.1999969482422,0.438300013542175,-0.286724925041199,0.872239470481873,0.602939009666443,0.332830756902695,0.139880895614624,0.31751361489296,0.124286636710167,2.41163110733032,0.468437820672989,0.346384615384615,0.346705943346024
612,Greece,2018,5.40928936004639,10.1322431564331,0.793500781059265,72.4000015258789,0.564455687999725,-0.331774920225143,0.86030238866806,0.665699064731598,0.255006581544876,0.157048657536507,0.474961131811142,0.180052489042282,2.0797712802887,0.384481430053711,0.346384615384615,0.315494269132614
613,Greece,2019,5.95215749740601,10.1525278091431,0.890809535980225,72.5999984741211,0.613584101200104,-0.285454511642456,0.848003804683685,0.667513787746429,0.235946461558342,0.396424621343613,0.35530756910642,0.133973439534505,2.04961013793945,0.344347417354584,0.346384615384615,0.373956024646759
624,Guatemala,2016,6.35891628265381,8.90494728088379,0.81123548746109,64.1999969482422,0.862675726413727,0.01210568100214,0.812030017375946,0.84612250328064,0.321357190608978,0.4689621925354,-0.417240768671036,-0.642121911048889,2.69942188262939,0.424509733915329,0.523666666666667,0.489158689975738
625,Guatemala,2017,6.32511854171753,8.91236114501953,0.826492071151733,64.5,0.91452169418335,-0.057462479919195,0.799747884273529,0.845865786075592,0.308086156845093,0.458623856306076,-0.465932488441467,-0.673946619033814,2.8589460849762,0.451998800039291,0.523666666666667,0.495318561792374
626,Guatemala,2018,6.62659168243408,8.9238395690918,0.841107249259949,64.8000030517578,0.90953803062439,-0.008713782764971,0.765454411506653,0.871362030506134,0.262411266565323,0.457064419984818,-0.441893368959427,-0.687801122665405,2.84046125411987,0.428645879030228,0.523666666666667,0.634369075298309
627,Guatemala,2019,6.2621750831604,8.93707180023193,0.774074375629425,65.0999984741211,0.900676310062408,-0.060334965586662,0.772577941417694,0.859412670135498,0.310789257287979,0.457001328468323,-0.44168887535731,-0.667956550916036,2.93322491645813,0.468403518199921,0.523666666666667,0.589901030063629
633,Guinea,2016,3.60285472869873,7.60456466674805,0.675447046756744,52.2000007629395,0.725685179233551,-0.053324181586504,0.802781164646149,0.686984658241272,0.374393790960312,0.465695828199387,-0.577780425548553,-1.00214016437531,2.11848664283752,0.588002264499664,0.387,0.520185172557831
634,Guinea,2017,4.87372255325317,7.7023138999939,0.634025573730469,53.2999992370606,0.738212823867798,0.038754288107157,0.750026226043701,0.70447713136673,0.42246088385582,0.639980792999268,-0.719564259052277,-1.02938997745514,2.96993541717529,0.609377205371857,0.387,0.618353307247162
635,Guinea,2018,5.25222682952881,7.75703048706055,0.630433142185211,54.4000015258789,0.731157243251801,0.091246999800205,0.778393805027008,0.743881046772003,0.44043830037117,0.591723740100861,-0.815170824527741,-1.00053668022156,3.30263519287109,0.62880665063858,0.387,0.603387713432312
636,Guinea,2019,4.76768445968628,7.78684520721436,0.655124187469482,55.5,0.691399097442627,0.0957121104002,0.755585491657257,0.684646904468536,0.473388433456421,0.579256534576416,-0.70417183637619,-1.010688940684,3.21144461631775,0.673585832118988,0.387,0.478333532810211
646,Haiti,2016,3.35230016708374,7.41173410415649,0.583742439746857,55.2999992370606,0.303540408611298,0.290867120027542,0.838523149490356,0.55277407169342,0.367341011762619,0.146064624190331,-0.751617670059204,-1.41260695457459,2.18814396858215,0.652729153633118,0.411,0.613710284233093
647,Haiti,2017,3.82386565208435,7.4103479385376,0.646984994411469,55.5,0.484429150819778,0.380552381277084,0.64719158411026,0.573366701602936,0.321692764759064,0.435076951980591,-0.705673694610596,-1.42812871932983,2.15694499015808,0.564074456691742,0.411,0.574473023414612
648,Haiti,2018,3.61492800712585,7.41233777999878,0.537975907325745,55.7000007629395,0.591468393802643,0.421073585748673,0.720444738864899,0.584113299846649,0.358720034360886,0.367896646261215,-0.686148881912231,-1.35663294792175,3.07673025131226,0.851117968559265,0.411,0.669433951377869
659,Honduras,2016,5.64815473556519,8.37507247924805,0.773909986019135,66.8000030517578,0.850046694278717,0.089254572987557,0.792875170707703,0.832396745681763,0.296846687793732,0.389274507761002,-0.436505645513535,-0.753964364528656,2.97061896324158,0.525945067405701,0.544470588235294,0.529477536678314
660,Honduras,2017,6.01998567581177,8.40491962432861,0.843354940414429,67,0.898377418518066,0.081371828913689,0.783429443836212,0.842200934886932,0.248383343219757,0.495585024356842,-0.503296792507172,-0.677078604698181,2.96358609199524,0.492291212081909,0.544470588235294,0.561559021472931
661,Honduras,2018,5.90842390060425,8.42502021789551,0.827067017555237,67.1999969482422,0.872161686420441,0.108385473489761,0.803564786911011,0.87184464931488,0.287357896566391,0.398913681507111,-0.529653072357178,-0.682249128818512,3.13472032546997,0.530551016330719,0.544470588235294,0.67215883731842
662,Honduras,2019,5.93005132675171,8.4440279006958,0.79714834690094,67.4000015258789,0.84619003534317,0.071200169622898,0.814962923526764,0.849954962730408,0.278882086277008,0.358097195625305,-0.489818503459295,-0.70443069934845,3.14957714080811,0.531121373176575,0.544470588235294,0.558669030666351
670,Hong Kong S.A.R. of China,2016,5.49842071533203,10.9044885635376,0.832077920436859,64.6169173520311,0.799743413925171,0.095223985612393,0.402812570333481,0.664092779159546,0.213114589452744,0.449610382318497,0.564008176326752,1.82014262676239,1.81923818588257,0.33086559176445,0.382800789525595,0.513228952884674
671,Hong Kong S.A.R. of China,2017,5.36247491836548,10.9346714019775,0.831066310405731,64.6169173520311,0.830657243728638,0.134979903697968,0.415810197591782,0.639533460140228,0.200593411922455,0.545040726661682,0.628438413143158,1.84965896606445,1.78455948829651,0.332786530256271,0.382800789525595,0.47127839922905
672,Hong Kong S.A.R. of China,2019,5.65931701660156,10.9195799827576,0.855825662612915,64.6169173520311,0.726852178573608,0.11510194465518,0.43197363615036,0.599319517612457,0.357607275247574,0.332539528608322,0.596223294734955,1.83490079641342,1.80276823043823,0.318548738956451,0.382800789525595,0.430317223072052
