Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,"gini of household income reported in Gallup, by wp5-year",Life Ladder
10.707072257995604,0.92631858587265,72.4000015258789,0.88851398229599,0.08345643430948257,0.5236409902572632,0.7559025883674622,0.19742384552955627,0.4326382279396057,1.123528003692627,1.5789611339569092,0.2922942936420441,7.04807186126709
10.72531509399414,0.9062178134918212,72.69999694824219,0.890030562877655,0.13669559359550476,0.5183038115501404,0.7475687265396118,0.18026871979236606,0.4359079301357269,1.194694995880127,1.559285044670105,0.3229416310787201,7.2937278747558585
10.74663257598877,0.9116681218147278,73.0,0.9041119813919068,0.056910619139671326,0.5230605602264404,0.752350389957428,0.2260587960481644,0.4886787235736847,1.149097561836243,1.6175389289855957,0.2995043992996216,7.3960018157958975
10.756179809570312,0.9644888043403624,73.30000305175781,0.9034276604652404,0.06328082829713821,0.4570888876914978,0.7744592428207397,0.20516973733901975,0.5123382806777954,1.1557735204696655,1.5852617025375366,0.3350944519042969,7.195361137390138
9.688558578491213,0.777271032333374,64.90000152587889,0.7125731706619263,-0.2211456298828125,0.6067708134651184,0.5975934863090515,0.19111719727516172,0.7340521216392517,-1.1834897994995115,-0.4515003263950348,0.28871601819992065,5.303894996643066
9.675921440124512,0.7870393991470337,65.19999694824219,0.7310304641723633,-0.24178460240364075,0.6525390148162842,0.5923592448234558,0.19831866025924685,0.7665834426879883,-1.1564347743988037,-0.4637328386306762,0.3137432634830475,5.1522793769836435
9.6810302734375,0.7812299132347107,65.5,0.772449254989624,-0.2481954097747803,0.5612062811851501,0.5925753712654114,0.1913916617631912,0.8343719244003296,-1.0973637104034424,-0.4775030910968781,0.2604098320007324,5.1679954528808585
9.704785346984863,0.8867564201354979,65.80000305175781,0.8542485237121582,-0.2315030992031097,0.4572606682777405,0.6425468325614929,0.16392025351524353,0.8578453660011292,-1.1457627614339192,-0.4642454187075297,0.26058098673820496,5.173389434814453
8.138567924499513,0.6491169333457947,63.29999923706055,0.8747004866600037,-0.08509983867406845,0.6878536343574524,0.5599390864372253,0.2350224554538727,0.8454290628433228,-0.9236174225807191,-0.7489801645278931,0.44017744064331055,4.556140899658203
8.198176383972168,0.7125527858734131,63.79999923706055,0.8962171673774719,0.015172433108091353,0.6350144743919373,0.5688270926475525,0.21350575983524325,0.8766464591026306,-0.9361733198165894,-0.7609111070632935,0.532750129699707,4.309771060943604
8.263374328613281,0.7055560350418091,64.30000305175781,0.9014708399772644,-0.03986810892820358,0.7014212012290955,0.5413447022438049,0.3612377941608429,0.8316931128501892,-0.88044673204422,-0.7799825072288513,0.3676091134548187,4.499217033386231
8.323946952819824,0.6731721758842468,64.80000305175781,0.901936650276184,-0.047552045434713364,0.6560046076774597,0.5372351408004761,0.36947154998779297,0.8879908323287964,-0.9134124914805094,-0.7632912596066793,0.4290454387664795,5.1142168045043945
9.72693157196045,0.9265511035919191,65.5,0.6582288146018982,-0.12923668324947354,0.6640551686286926,0.5538702011108398,0.1821061223745346,0.4526690244674682,-0.5986062288284302,-0.5980727076530457,0.3164312541484833,5.177899360656738
9.75228214263916,0.9002557992935181,65.80000305175781,0.6209792494773865,-0.12533225119113922,0.6541134119033813,0.540905773639679,0.23276807367801666,0.44791629910469055,-0.7045487761497498,-0.5375882387161255,0.28325021266937256,5.552915096282959
9.783681869506836,0.9045692682266236,66.09999847412111,0.6436023712158203,-0.17822664976119995,0.7184554934501648,0.4503328502178192,0.2357286214828491,0.4212786853313446,-0.498618483543396,-0.4965823888778687,0.29344388842582697,5.23376989364624
9.802852630615234,0.9167404770851136,66.40000152587889,0.656933605670929,-0.1900758147239685,0.5459047555923462,0.5908505916595459,0.18982140719890594,0.4608125984668732,-0.6005911628405253,-0.5440811117490133,0.3087526261806488,5.821453094482423
10.650507926940918,0.9289640784263612,71.5999984741211,0.865759015083313,-0.05312977358698845,0.4966591000556946,0.7645900845527649,0.25965338945388794,0.4191775023937225,0.909164547920227,1.424141764640808,0.34862980246543884,6.948936462402344
10.663850784301758,0.921639084815979,71.80000305175781,0.8568019866943359,0.05711133405566216,0.5430460572242737,0.7863675951957703,0.2335976958274841,0.4497319161891937,0.9065277576446532,1.3166217803955078,0.3543738424777985,6.928347587585449
10.67401123046875,0.9298155307769777,72.0,0.8083866238594055,-0.12181229889392853,0.6304118037223816,0.7495627403259277,0.25029733777046204,0.44194453954696655,0.9048047065734864,1.3209471702575684,0.29952457547187805,6.892171859741211
10.682823181152344,0.8842304944992065,72.19999694824219,0.7762036323547363,-0.16873380541801453,0.6724975109100342,0.7334555983543396,0.2436308413743973,0.327901154756546,0.9068323373794556,1.3539035717646282,0.32687512040138245,6.7721381187438965
7.605721473693848,0.4928158521652222,53.5,0.779795229434967,-0.04272615164518356,0.837715744972229,0.6082369685173035,0.4557676017284393,0.6374453902244568,0.2056436985731125,-0.5535287261009216,0.4643456339836121,4.007357597351073
7.634958744049072,0.4358789920806885,53.9000015258789,0.7268082499504089,-0.042791202664375305,0.7672346234321594,0.6147223114967346,0.4579203426837921,0.6150892972946167,0.20598895847797394,-0.5747942328453064,0.5770696997642517,4.853180885314941
7.673940658569336,0.5035440325737001,54.29999923706055,0.7132640480995178,0.02418486587703228,0.7465107440948486,0.6466551423072815,0.4678718149662018,0.6392197608947754,0.06749572604894638,-0.4909115135669708,0.6062432527542114,5.819827079772949
7.710536479949951,0.4421539306640625,54.70000076293945,0.770359992980957,0.006048574112355709,0.6983469724655151,0.6587735414505005,0.4413987696170807,0.6902260184288025,0.15970946103334427,-0.5397448241710663,0.5406965613365173,4.97636079788208
8.797916412353516,0.7959587574005127,63.0,0.8817487359046936,-0.038354311138391495,0.8525929450988771,0.783008873462677,0.3764122426509857,0.4017422795295715,-0.14289593696594238,-0.8540270328521729,0.4309495687484741,5.769723415374756
8.824520111083984,0.7786617875099182,63.29999923706055,0.8839049339294434,-0.11202117055654526,0.8192619681358337,0.6981953978538513,0.4339435398578644,0.4276329576969147,-0.15183313190937042,-0.7868551015853882,0.4058865904808045,5.650552749633789
8.851670265197754,0.8271594643592834,63.599998474121094,0.8632468581199646,-0.08455248922109604,0.7860445976257324,0.7419726252555847,0.3874688744544983,0.3995882272720337,-0.14271415770053866,-0.7480355501174927,0.4501130282878876,5.91573429107666
8.877025604248047,0.7843014001846313,63.9000015258789,0.8813109397888184,-0.07862667739391327,0.8572204113006592,0.7514081597328186,0.4193282127380371,0.3006313145160675,-0.14581440885861716,-0.7963058948516846,0.4206744134426117,5.6742706298828125
9.373830795288086,0.8077051043510437,67.19999694824219,0.6334537267684937,0.1352350264787674,0.957311987876892,0.6407643556594849,0.3040802776813507,0.2121884971857071,-0.2650174200534821,-0.3083177208900452,0.3987433314323425,5.180865287780762
9.415287971496582,0.7752952575683594,67.5,0.5637986660003662,0.09237097948789597,0.923343062400818,0.5973416566848755,0.27074551582336426,0.12637971341609955,-0.2776792645454407,-0.33960142731666565,0.4862038791179657,5.089902400970459
9.453757286071776,0.8358895778656006,67.80000305175781,0.6588464379310608,0.12424907088279726,0.9128577709197998,0.6429395079612732,0.2773650586605072,0.2540971636772156,-0.31795743107795715,-0.4074978828430176,0.3858174979686737,5.887401103973389
9.495123863220217,0.8731419444084167,68.09999847412111,0.7215632200241089,0.07965467870235443,0.9629080295562744,0.632989764213562,0.23806855082511905,0.16797050833702087,-0.28688470522562665,-0.3518056770165761,0.3657611608505249,6.015522480010986
9.682666778564453,0.7683027982711792,57.5,0.8516948819160461,-0.2561380863189697,0.7291718125343323,0.6856667399406433,0.2518365979194641,0.8031308054924011,0.6944308280944824,0.6304828524589539,0.6584202647209167,3.498936653137207
9.690624237060547,0.7682586312294006,58.20000076293945,0.8173080086708069,-0.2513191699981689,0.7314414978027344,0.6563964486122131,0.2762525081634521,0.7708210945129395,0.7049317359924316,0.5539913177490234,0.637864351272583,3.5048811435699463
9.712220191955566,0.7949360013008118,58.9000015258789,0.817621111869812,-0.2575866281986237,0.8069454431533813,0.7296432256698608,0.2670837044715881,0.7187881469726562,0.7269482016563416,0.5013353824615479,0.6161604523658752,3.4613656997680664
9.728860855102539,0.7736672163009644,59.599998474121094,0.8325426578521729,-0.24311563372612,0.792079508304596,0.7117963433265686,0.2727217674255371,0.6900695562362671,0.7087702552477518,0.5619365175565084,0.6172952651977539,3.4710848331451416
9.561019897460938,0.912455141544342,66.0,0.8065715432167053,-0.1069948598742485,0.7810927629470825,0.7631124258041382,0.302083820104599,0.26414024829864496,0.036680415272712714,-0.22993925213813785,0.450316846370697,6.374817371368407
9.563530921936037,0.9046942591667176,66.19999694824219,0.7647925615310669,-0.1816277951002121,0.7944573760032654,0.7159451246261597,0.30771690607070923,0.1654902696609497,0.016415730118751526,-0.3054654598236084,0.3926225602626801,6.3329291343688965
9.566805839538574,0.8815052509307861,66.40000152587889,0.7506090402603149,-0.12336495518684387,0.7632513046264648,0.7497278451919556,0.34965625405311584,0.16818664968013766,0.015775501728057858,-0.3645128309726715,0.4203971326351166,6.1909217834472665
9.567277908325195,0.8991750478744507,66.59999847412111,0.830206036567688,-0.06810031831264496,0.7618405818939209,0.7608455419540405,0.3370513319969177,0.3408500850200653,0.02295721570650737,-0.2999725143114726,0.6073322892189026,6.451148986816406
9.786541938781738,0.9260360598564148,66.40000152587889,0.7002655267715454,-0.16832439601421356,0.935988187789917,0.6218551397323608,0.17169985175132751,0.2212417721748352,0.23922088742256165,0.1811249703168869,0.3533913791179657,4.837560653686523
9.83125114440918,0.9417545795440674,66.59999847412111,0.6890470385551453,-0.15254060924053192,0.9107997417449952,0.6142167448997498,0.1886373460292816,0.32608795166015625,0.3553631901741028,0.1709897220134735,0.34321951866149897,5.096901893615723
9.868934631347656,0.9238532781600952,66.80000305175781,0.7243359088897705,-0.17463341355323792,0.9520144462585448,0.6390218734741211,0.18909098207950592,0.21899589896202087,0.37151038646698,0.1668388694524765,0.3412065207958221,5.098813533782959
9.905566215515137,0.9482043981552124,67.0,0.8219298720359802,-0.10683713853359222,0.9428064823150636,0.6628254055976868,0.19988831877708435,0.26838183403015137,0.3220314880212148,0.17298452059427896,0.3606216609477997,5.108438014984131
7.40395975112915,0.7644011378288269,52.9000015258789,0.6446815133094788,0.008135749027132988,0.7205424308776855,0.6160668730735779,0.337300181388855,0.6637113690376282,-0.4270096719264984,-0.3877273201942444,0.5591579675674438,4.205634593963623
7.436165809631348,0.7847613692283629,53.4000015258789,0.6137747168540955,-0.05469273030757904,0.7274513244628906,0.5851724743843079,0.3538210690021515,0.5406561493873596,-0.4311020076274872,-0.3839280307292938,0.5531443357467651,4.646891117095947
7.470561981201173,0.6648594737052917,53.9000015258789,0.7207434773445129,-0.00447362381964922,0.7573986053466797,0.7108835577964783,0.342865526676178,0.6222550868988037,-0.5420661568641663,-0.3806577622890472,0.6051021218299866,4.927236080169678
7.501008033752441,0.6831023693084717,54.4000015258789,0.6775468587875366,0.0043166838586330405,0.7293965816497803,0.6909258961677551,0.3647753894329071,0.7036261558532715,-0.4667259454727173,-0.3841043710708618,0.4902080893516541,4.740892887115479
8.150982856750487,0.7459012269973755,60.79999923706055,0.957821488380432,0.07531324774026871,0.8404168486595154,0.8385519981384277,0.3982003033161163,0.7398862242698669,-0.4479494094848633,-0.8739785552024841,0.5486490726470947,4.461259365081787
8.203479766845701,0.7650949358940125,61.20000076293945,0.9637746810913086,0.08702883124351501,0.8210229277610779,0.7986166477203369,0.4082838296890259,0.752442479133606,-0.5323750376701355,-0.8771486282348633,0.5456905961036682,4.5858421325683585
8.261086463928223,0.7946053743362427,61.599998474121094,0.9583048224449158,0.034521259367465966,0.8299614191055298,0.8445925116539001,0.41434580087661743,0.7461643517017365,-0.5565511584281921,-0.8784412145614624,0.6034391522407532,5.121837615966797
8.314613342285156,0.7591754794120789,62.0,0.9567992091178894,0.012114056386053562,0.8284444808959961,0.8443537354469299,0.3895862996578217,0.7461643517017365,-0.5122918685277303,-0.8765227993329366,0.6275762915611267,4.998284816741943
8.097080230712889,0.6592997908592224,51.099998474121094,0.7125070095062256,-0.004436557646840811,0.8794505596160889,0.6615234613418579,0.3670933842658997,0.6212210655212402,-1.047553777694702,-0.936051309108734,0.5591928362846375,4.816232204437256
8.105579376220701,0.6945964097976685,51.9000015258789,0.7669450044631958,-0.02937559597194195,0.8435856103897095,0.6323387622833252,0.3774987459182739,0.5787755250930786,-1.0738924741744995,-0.9668554067611694,0.5652372241020203,5.074051380157472
8.117328643798826,0.676825225353241,52.70000076293945,0.8163049817085266,0.03476477414369583,0.884441614151001,0.6424365043640137,0.3556424081325531,0.6452262997627258,-1.2399914264678955,-0.9571098089218141,0.5217510461807251,5.25073766708374
8.132741928100586,0.7109647393226624,53.5,0.7115002870559692,-0.008849283680319786,0.817170262336731,0.6294511556625366,0.3263950049877167,0.5462591648101807,-1.1204792261123655,-0.9533388415972393,0.5042117238044739,4.936737537384033
10.671526908874512,0.9243925213813782,73.19999694824219,0.9124239087104796,0.20902100205421448,0.3850904405117035,0.8245863914489746,0.2374228686094284,0.6181952953338623,1.3519995212554932,1.8378231525421145,0.6064463257789612,7.244845867156982
10.68901824951172,0.9337489604949952,73.4000015258789,0.9451450109481812,0.16087308526039126,0.3620343208312988,0.8627734780311584,0.21798115968704224,0.6527359485626221,1.2910795211791992,1.8665354251861568,0.6013489365577698,7.414868354797362
10.693536758422852,0.9227187633514404,73.5999984741211,0.9457828998565674,0.10415755212306976,0.371740847826004,0.8236686587333679,0.2593976557254791,0.6104668974876404,1.2560226917266846,1.756427764892578,0.4654422402381897,7.175496578216553
10.69449520111084,0.9253039956092834,73.80000305175781,0.9115256071090698,0.1097366139292717,0.436434417963028,0.8224430680274963,0.28483375906944275,0.5492809414863586,1.2997005780537922,1.8202621142069502,0.4982647299766541,7.109076499938965
7.530642032623291,0.6162048578262329,47.20000076293945,0.52522212266922,0.03969396278262138,0.8197888731956482,0.5824582576751709,0.4675667583942413,0.5130217671394348,-1.329112529754639,-1.3894315958023071,0.5033317804336548,4.029350280761719
7.469523906707764,0.6606155633926392,47.70000076293945,0.6148496866226196,-0.0044024400413036355,0.7923899292945862,0.6275031566619873,0.5382454395294191,0.4735443890094757,-1.3297802209854126,-1.3519343137741089,0.5615192651748657,4.558937072753906
7.4653587341308585,0.5772535800933838,48.20000076293945,0.6503545641899109,0.01177893951535225,0.7628793120384216,0.552737295627594,0.543836236000061,0.5774360299110413,-1.4667325019836426,-1.339207410812378,0.6076547503471375,4.486325263977051
7.468655586242676,0.6404520869255066,48.70000076293945,0.5372456908226013,0.04245256260037422,0.8322834968566895,0.5872111916542053,0.4600612819194794,0.5719864964485168,-1.3752084175745647,-1.3601911067962646,0.6278260946273804,4.2507991790771475
10.013741493225098,0.8413881659507751,69.69999694824219,0.6522897481918335,0.0982515886425972,0.8581249713897705,0.8692288994789124,0.2830421030521393,0.20353886485099792,0.7041252255439758,1.1632850170135498,0.4801385700702667,6.579056262969972
10.012200355529783,0.8798407912254333,69.80000305175781,0.7901164889335632,-0.024296479299664497,0.8359875082969666,0.8384748101234436,0.2910420894622803,0.26828330755233765,0.7078975439071655,1.057416915893555,0.5746470093727112,6.320119380950928
10.037747383117676,0.8900849223136902,69.90000152587889,0.7885303497314453,-0.06406193226575851,0.8162974119186401,0.8325622081756592,0.27582022547721863,0.3347441554069519,0.7400854825973511,1.1387840509414673,0.4343127012252808,6.436220645904541
10.046175003051758,0.8691219091415405,70.0,0.659176766872406,-0.1078127920627594,0.8604915738105774,0.8086165189743042,0.33724379539489746,0.1525234431028366,0.7173694173494974,1.1198286612828572,0.4111490845680237,5.94225025177002
9.572802543640137,0.7417030334472656,68.69999694824219,0.9001171787579855,-0.23995688557624814,0.7314863588111941,0.8261443972587585,0.14562515914440155,0.4963536123075053,-1.0303407907485962,-0.1245185062289238,0.5386265516281128,5.324955940246582
9.632596969604492,0.7720332145690918,69.0,0.8776175975799559,-0.18721947073936465,0.7314863588111941,0.8210972547531128,0.2140047550201416,0.4963536123075053,-0.8678960204124451,-0.06501005589962006,0.6333549618721008,5.099061489105225
9.691950798034668,0.7876053452491759,69.30000305175781,0.8953776955604553,-0.1708747297525406,0.7314863588111941,0.8557838797569275,0.18963979184627533,0.4963536123075053,-0.8552197217941284,-0.032678011804819114,0.5382056832313538,5.131433963775635
9.747443199157717,0.8219358921051025,69.59999847412111,0.9273562431335448,-0.1854572594165802,0.7314863588111941,0.8907798528671265,0.14651183784008026,0.4963536123075053,-0.91781884431839,-0.07406885797778766,0.5047456622123718,5.144120216369629
9.488537788391113,0.8819003701210022,67.09999847412111,0.8349661231040955,-0.102287158370018,0.8975538611412048,0.7935314774513245,0.29422277212142944,0.26125118136405945,-0.3808435499668121,-0.04639891162514687,0.5586574077606201,6.233715057373048
9.486927032470703,0.9092499613761902,67.40000152587889,0.8375546336174011,-0.15907497704029086,0.8750181198120117,0.8369269967079163,0.2993089556694031,0.22188259661197665,-0.3308303952217102,-0.11574554443359375,0.542027473449707,6.157341957092285
9.497987747192383,0.8709704279899597,67.69999694824219,0.8507657647132874,-0.15052399039268494,0.8548209071159363,0.8254551887512207,0.3006241023540497,0.2748695015907288,-0.3110021650791168,-0.11668500304222107,0.5068538188934326,5.9835124015808105
9.516260147094727,0.8725789189338684,68.0,0.8215007185935974,-0.1741643100976944,0.8536461591720581,0.8224903345108032,0.32180628180503845,0.3279810845851898,-0.3408920367558797,-0.0929431530336539,0.5659612417221069,6.350297927856445
8.594808578491211,0.6154490113258362,56.70000076293945,0.7859065532684326,-0.10727952420711516,0.7903857231140137,0.6103049516677856,0.30366671085357666,0.4830752611160278,-0.8384406566619873,-1.13624906539917,0.484639436006546,4.119493484497069
8.537611961364746,0.6554405093193054,57.29999923706055,0.7777834534645081,-0.16504503786563873,0.7627831101417542,0.5989516377449036,0.3816405534744263,0.4698265492916107,-0.8267108201980591,-1.240666151046753,0.4772594273090362,4.883991241455078
8.521998405456543,0.6206229329109192,57.9000015258789,0.6987000703811646,-0.12635640799999234,0.7380201816558838,0.5875065922737122,0.4476461708545685,0.4736736118793488,-0.8119397163391113,-1.2598369121551514,0.5971265435218811,5.490214347839356
8.549464225769043,0.624768078327179,58.5,0.6864519715309143,-0.08462458848953247,0.740589439868927,0.6452539563179016,0.405040830373764,0.5411977767944336,-0.8256970643997192,-1.2122507095336914,0.4440489709377289,5.21262264251709
9.62095832824707,0.9007012844085693,70.9000015258789,0.8729719519615173,-0.025471942499279976,0.7805620431900024,0.8735843896865845,0.2814222872257233,0.2790275812149048,0.8894780874252319,0.4932955205440521,0.5031618475914001,7.135617733001709
9.644088745117188,0.9216971397399902,71.0999984741211,0.9356184601783752,-0.06896451860666275,0.7423507571220398,0.8743958473205566,0.2754400670528412,0.4074484407901764,0.864395260810852,0.4044992327690125,0.4693082273006439,7.225181579589844
9.660432815551758,0.8758724331855774,71.30000305175781,0.9418883323669434,-0.09973831474781036,0.7813017964363098,0.870097815990448,0.3258666396141052,0.4799777865409851,0.8155463337898254,0.4720133244991303,0.7865166068077087,7.1410746574401855
9.669974327087402,0.9060774445533752,71.5,0.9268301129341124,-0.1386641412973404,0.83562833070755,0.8483476042747498,0.3033272325992584,0.283023864030838,0.8564732273419698,0.456602692604065,0.5391253829002379,6.997618675231934
9.995245933532717,0.7983321547508241,69.0,0.671970546245575,-0.06235906481742859,0.8840597867965698,0.613685667514801,0.3365412652492523,0.3033909797668457,0.5941432118415833,0.3657680153846741,0.3578124046325684,5.41687536239624
10.036046981811523,0.7703096866607666,69.59999847412111,0.7158222794532776,-0.10199380666017532,0.8915597200393677,0.655305027961731,0.3164882361888885,0.21100066602230072,0.6016424894332886,0.3790903091430664,0.338284969329834,5.343165874481201
10.07055950164795,0.9098068475723268,70.19999694824219,0.6908556222915649,-0.148373082280159,0.9254083037376404,0.5820441246032715,0.2903759777545929,0.24818091094493866,0.6354209184646606,0.34017255902290344,0.3224901556968689,5.536271095275879
10.103528022766113,0.93598872423172,70.80000305175781,0.7393006086349487,-0.13499100506305695,0.931614637374878,0.5506895184516907,0.26915451884269714,0.2865014374256134,0.6104022065798441,0.361676961183548,0.33838292956352234,5.625743865966797
10.373560905456543,0.7864384651184082,73.30000305175781,0.7562209963798523,-0.029772307723760605,0.8976395130157471,0.7420493960380554,0.3363446891307831,0.3339095115661621,0.8254160284996033,0.8903898596763611,0.3981894850730896,5.794618606567383
10.405702590942383,0.8186710476875305,73.5,0.8116706609725952,0.04373149573802948,0.8512064218521118,0.784188449382782,0.3005166053771973,0.31265342235565186,0.796446681022644,0.9044148921966552,0.41013842821121216,6.062051296234131
10.389631748199463,0.825573205947876,73.69999694824219,0.7942150235176086,0.006979594007134438,0.8483372330665588,0.7501224875450134,0.298021137714386,0.3524404466152191,0.7907001972198486,0.8329137563705444,0.4486610591411591,6.276443004608153
10.389631748199463,0.7760780453681946,73.9000015258789,0.7400580048561096,0.006979594007134438,0.8652942180633545,0.7626770734786987,0.29022520780563354,0.3272877931594849,0.8041876355806986,0.8759061694145203,0.3902950882911682,6.1368327140808105
10.351222038269043,0.9305928945541382,69.30000305175781,0.850328266620636,-0.1945052444934845,0.9004307389259338,0.7557019591331482,0.20104163885116574,0.4151207208633423,1.0004421472549438,0.8988498449325562,0.2905338704586029,6.735627174377441
10.391170501708984,0.9009689688682556,69.80000305175781,0.8317855000495911,-0.17360301315784454,0.8665249943733215,0.7387439608573914,0.2266497910022736,0.3438708186149597,0.985701858997345,0.9805776476860046,0.2829456627368927,6.789567947387695
10.417373657226562,0.929163932800293,70.30000305175781,0.7901324033737183,-0.28907501697540283,0.8513822555541992,0.7137001156806946,0.1780681014060974,0.4207833111286163,0.9852277636528016,0.9342753887176514,0.2542857229709625,7.034165382385254
10.747686386108398,0.9544515013694764,71.80000305175781,0.9482305645942688,0.13939017057418826,0.2098933756351471,0.8361157178878784,0.2075834274291992,0.4676606953144074,1.2046362161636353,1.8986095190048216,0.5049887299537659,7.557782649993896
10.76362419128418,0.9521000981330872,72.0999984741211,0.9554163217544556,0.156839057803154,0.1811475604772568,0.8236674070358276,0.20577530562877652,0.5723533034324646,1.1918789148330688,1.8688805103302,0.63081294298172,7.59370231628418
